CAM	participantCAM	id	date	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
91228334-0f71-4b56-904b-704424aa9172	21145	b7de9ba6-5312-41ff-8166-93dcf4f6adbe	2022-12-30T19:45:17Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	d9c08679-98d8-4e2f-80cc-71caf5beb313	2022-12-30T19:45:18Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	01b72f5c-28ab-425b-be7c-77815a4ed4a3	2022-12-30T19:45:56Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	5a36078b-aed3-413c-83d7-32f2c7dbe418	2022-12-30T19:45:58Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	d55014bd-aa29-412e-9f7a-95de6c3b61b5	2022-12-30T19:46:00Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	79ed9747-b8cb-46b4-9950-a644a51d40ec	2022-12-30T19:46:03Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	030e8c0f-d255-499b-835a-65ca87f6abb8	2022-12-30T19:46:06Z	8f09b43c-66e1-4187-a989-039c303d8948	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	85ad2d2e-d228-47ef-853c-b53ad2fba6e3	2022-12-30T19:47:01Z	98065dec-b3c4-4dcf-92fb-1b054ae30394	a053293a-7c71-4818-9690-71b898ce86ce	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	1938c662-8ffa-4dae-b828-784c0dc99be5	2022-12-30T19:47:45Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	545c4b30-8773-4d77-8291-1b63beeee4ba	2022-12-30T19:47:47Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	a053293a-7c71-4818-9690-71b898ce86ce	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	ece6ada2-5fba-401d-a321-529e7632e7a0	2022-12-30T19:47:50Z	98065dec-b3c4-4dcf-92fb-1b054ae30394	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	1e82e627-d43e-42dc-9746-377a101511fc	2022-12-30T19:47:51Z	a053293a-7c71-4818-9690-71b898ce86ce	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	1dce9ec4-2a1a-4fae-b799-9ec368e11c1e	2022-12-30T19:47:54Z	92dc1207-11fc-432b-bbc6-bcd93ca54222	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a0c211a3-bf8b-4d10-89cc-a47b46973c37	2022-12-30T19:47:57Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	ac76a07f-2346-4f63-a1b9-d762963d4a89	2022-12-30T19:47:59Z	8f09b43c-66e1-4187-a989-039c303d8948	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	c47380b0-f26f-45e6-b485-43d2052c18b3	2022-12-30T19:48:02Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	80d38d08-dc19-408b-b26e-4c5989860255	2022-12-30T19:48:05Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	347d3972-4903-451f-944d-35ac7703727f	2022-12-30T19:35:55Z	0e881438-07fa-4b5b-851e-5e73e5258b64	5f059129-e0a4-4092-ad65-c4d0faa8db77	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	64d9b8b5-30be-47de-ba03-56fc96dc26d2	2022-12-30T19:36:12Z	587f8738-92a3-41fb-8ac3-3f46b4fa257a	5f059129-e0a4-4092-ad65-c4d0faa8db77	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	9daf23cb-7ca6-46b1-826d-dd4c3fb2bba7	2022-12-30T19:36:27Z	5f54d4ce-e6a9-4bcd-a5ba-f1af4108deed	587f8738-92a3-41fb-8ac3-3f46b4fa257a	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	bbb772d4-f47d-4455-a570-00031cbe865c	2022-12-30T19:36:50Z	fbf95465-647f-4665-8147-dc004834b8f3	5f54d4ce-e6a9-4bcd-a5ba-f1af4108deed	3	1	1	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	31ba10e7-d8b6-4ef8-8d45-abd838acbc94	2022-12-30T19:36:54Z	bff03732-b103-401f-a981-5d47226b3bfa	5f54d4ce-e6a9-4bcd-a5ba-f1af4108deed	3	1	1	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	ccd1bd17-0855-4f45-b390-a619fda8e409	2022-12-30T19:37:22Z	014f53d1-542a-45fd-9979-4a91d9b666ec	587f8738-92a3-41fb-8ac3-3f46b4fa257a	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	8e0634e6-fa12-4685-b737-1fcec718d993	2022-12-30T19:37:34Z	22f04d70-380c-4a21-bb57-233aeb43326f	587f8738-92a3-41fb-8ac3-3f46b4fa257a	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	df848f7f-9007-4d8f-b311-28f28bb8d321	2022-12-30T19:37:41Z	5f54d4ce-e6a9-4bcd-a5ba-f1af4108deed	22f04d70-380c-4a21-bb57-233aeb43326f	6	0	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	3082c69e-85cd-47ae-a19a-413f81342d8e	2022-12-30T19:38:10Z	ff620d64-9990-45c2-8265-8582916a20a6	0e881438-07fa-4b5b-851e-5e73e5258b64	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	de121580-5acc-4bec-84ef-3abdf2e6a2db	2022-12-30T19:38:19Z	48f29e48-c80d-4afd-85b7-60581cdf9958	0e881438-07fa-4b5b-851e-5e73e5258b64	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	2bd2dac5-87cd-4ddc-ad51-c3a12b71ee96	2022-12-30T19:38:25Z	6ccb5707-0b3b-4638-8bca-9e0bc981e645	0e881438-07fa-4b5b-851e-5e73e5258b64	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	59399908-1d73-4bac-a5ac-3d62fda345b5	2022-12-30T19:38:31Z	5458a4d2-03e0-45c0-9e51-8f2835a52cfd	0e881438-07fa-4b5b-851e-5e73e5258b64	3	1	0	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	afdaa99d-474e-45a6-a5c7-bdaf2a3b595c	2022-12-30T19:38:41Z	22f04d70-380c-4a21-bb57-233aeb43326f	5458a4d2-03e0-45c0-9e51-8f2835a52cfd	9	0	1	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	8274d2a3-d057-4c42-88e8-691a65b87869	2022-12-30T19:39:19Z	bff03732-b103-401f-a981-5d47226b3bfa	ff620d64-9990-45c2-8265-8582916a20a6	9	1	1	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	50f4b4de-b020-4b66-95a2-f5b2c42895ae	2022-12-30T19:40:51Z	48f29e48-c80d-4afd-85b7-60581cdf9958	6ccb5707-0b3b-4638-8bca-9e0bc981e645	3	0	1	1	TRUE
7e242fa7-a09f-4416-b20b-00b8b101107e	19186	d8683933-f49d-40f4-a27c-df88708a6f4a	2022-12-30T19:42:06Z	48f29e48-c80d-4afd-85b7-60581cdf9958	5458a4d2-03e0-45c0-9e51-8f2835a52cfd	3	0	1	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	9452c21e-6c43-4044-8203-353b9a02baf4	2022-12-28T09:53:28Z	fd792155-9684-433d-8111-3103063088b5	31db5c3d-24db-429e-91ea-80251436e94e	6	1	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	c770c959-26e1-4dc3-bcbe-8066daf910c7	2022-12-28T09:56:38Z	26c3cecc-3bcf-4aa1-a07b-c85847a709b8	31db5c3d-24db-429e-91ea-80251436e94e	6	1	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	5fdf130b-21ca-4daa-b1a5-766e5a224215	2022-12-28T09:57:03Z	498aa119-cdbb-4ddb-818a-94a9b812e5b0	31db5c3d-24db-429e-91ea-80251436e94e	6	0	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	6ce27dcd-7df5-4030-b8c7-12ec3aa5f112	2022-12-28T09:57:44Z	498aa119-cdbb-4ddb-818a-94a9b812e5b0	26c3cecc-3bcf-4aa1-a07b-c85847a709b8	3	1	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	93699f71-d93b-4e52-9836-7a3eeb9549aa	2022-12-28T09:58:49Z	5602784f-005a-4cca-8df1-46b6f702eca9	31db5c3d-24db-429e-91ea-80251436e94e	6	1	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	7dbb6896-8bad-48e1-b317-d5e504d86880	2022-12-28T10:00:58Z	e3d53da5-3fa3-43b1-b098-a582407af672	31db5c3d-24db-429e-91ea-80251436e94e	3	1	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	919a5148-c041-454f-b739-c960056d586f	2022-12-28T10:03:07Z	357f86d9-c43e-4280-9686-859b881d0500	31db5c3d-24db-429e-91ea-80251436e94e	3	0	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	54957ded-6205-4c3b-9e66-91ec8196198e	2022-12-28T10:06:34Z	36158de0-5094-4b1c-a80d-6b5109316962	31db5c3d-24db-429e-91ea-80251436e94e	6	1	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	d31c2b90-feed-4da1-abe9-fd49737bb15e	2022-12-28T10:07:23Z	8eb85a24-bbc2-414c-bc1a-26f010d1ecca	fd792155-9684-433d-8111-3103063088b5	9	1	0	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	a9d8d901-9e96-4169-b0a0-b5222b6d94f3	2022-12-28T10:07:35Z	8eb85a24-bbc2-414c-bc1a-26f010d1ecca	e3d53da5-3fa3-43b1-b098-a582407af672	3	1	1	1	TRUE
3a10dbd3-9fbc-4447-8500-cf90fde496b8	20587	2d1902ba-7527-4d8d-ae82-5f6ab0deb55a	2022-12-28T10:09:29Z	263ffdc8-ebfb-4d95-ab33-b4b5f89c57f4	31db5c3d-24db-429e-91ea-80251436e94e	3	0	1	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	cc2e8238-399a-42cf-a339-3adebbf5d175	2022-12-27T14:07:37Z	d973635b-316a-46e0-a2ee-f9ef22e43e92	27956a1a-cf69-4504-a260-48bd3ec18358	6	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	319256b5-84d6-486e-a5f3-b4d5edffd9e1	2022-12-27T14:07:42Z	2c14147a-71ec-4ba2-8e6d-89ea82bd40c2	27956a1a-cf69-4504-a260-48bd3ec18358	9	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	9ea27dcf-0f3f-46e9-87b7-3abce126cc96	2022-12-27T14:07:44Z	eb6d8297-ea6a-4520-a6c8-3b3baa77c67d	27956a1a-cf69-4504-a260-48bd3ec18358	9	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	8fd11f7d-3034-4630-90fc-67139033dfa9	2022-12-27T14:07:46Z	5214abff-8cb4-408b-90b7-f8789b1e4af5	27956a1a-cf69-4504-a260-48bd3ec18358	6	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	cba7254d-8785-49c1-b3cd-bc0e100f68db	2022-12-27T14:07:50Z	8223b926-bf2b-4f4c-8be7-3a87c3703638	27956a1a-cf69-4504-a260-48bd3ec18358	9	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	693b4733-365a-4566-a842-ffcabfb79c57	2022-12-27T14:07:58Z	27956a1a-cf69-4504-a260-48bd3ec18358	81d1ac15-2393-4c01-9e53-9af73502aec7	3	1	1	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	d60fc297-335e-4dec-b880-ea7e5b961073	2022-12-27T14:08:01Z	a8059e8f-2e5d-4e0f-b072-83ded97b204f	27956a1a-cf69-4504-a260-48bd3ec18358	3	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	2852c7eb-7aea-4a5b-9a6a-06dfa8c77d23	2022-12-27T14:09:21Z	eb6d8297-ea6a-4520-a6c8-3b3baa77c67d	8223b926-bf2b-4f4c-8be7-3a87c3703638	3	1	1	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	ebf10501-a171-4b5a-9186-5c0ffe4ca71a	2022-12-27T14:11:54Z	3d14ee9d-34cf-476a-8303-6e59045c49d0	8223b926-bf2b-4f4c-8be7-3a87c3703638	9	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	2e3b5a16-0ad3-46bb-a47e-ca75f03bc75e	2022-12-27T14:11:56Z	3d14ee9d-34cf-476a-8303-6e59045c49d0	eb6d8297-ea6a-4520-a6c8-3b3baa77c67d	9	1	0	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	6d9ba6ca-5d50-487d-8905-57a491435f05	2022-12-27T14:11:59Z	3d14ee9d-34cf-476a-8303-6e59045c49d0	27956a1a-cf69-4504-a260-48bd3ec18358	3	1	1	1	TRUE
1137dabb-1a95-4f51-b0be-29ff58472409	20767	eaec00ba-1dbf-4881-bd96-6d498e5ced8c	2022-12-27T14:13:08Z	8f9cf028-96b9-409f-a495-741e5cbbc534	27956a1a-cf69-4504-a260-48bd3ec18358	6	1	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	53d08aad-2c33-4f41-af5a-b6e25ca240dd	2022-12-26T14:27:07Z	8aefae02-32fc-4c41-ad6d-78de01f84df8	e3c3d9ac-eb5e-414b-bc7a-aa2fcb24360f	6	1	1	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	50e0c98d-06e1-4e5f-8fc0-9d3131ee8ca5	2022-12-26T14:27:53Z	9c997063-c655-4e2c-a9e7-6b04ecd937fa	d85576b0-e0e4-49b6-832d-06bb5146f267	9	1	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	12b3366f-0c9e-4f58-a326-3f33d409d163	2022-12-26T14:28:40Z	9c997063-c655-4e2c-a9e7-6b04ecd937fa	5303add2-5f31-4f48-b2d4-72a415e0f992	6	0	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	00c46964-c2dc-4ab7-b4cd-afab5103ebe4	2022-12-26T14:29:13Z	e3c3d9ac-eb5e-414b-bc7a-aa2fcb24360f	9c997063-c655-4e2c-a9e7-6b04ecd937fa	6	0	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	f211206c-2a97-4d95-ae0a-7dcbcddf435c	2022-12-26T14:29:33Z	8aefae02-32fc-4c41-ad6d-78de01f84df8	9c997063-c655-4e2c-a9e7-6b04ecd937fa	6	0	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	96a678b5-0acb-4662-a278-458719635783	2022-12-26T14:29:59Z	5303add2-5f31-4f48-b2d4-72a415e0f992	d85576b0-e0e4-49b6-832d-06bb5146f267	6	0	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	202695d9-83ed-4cb2-bf36-3375d73f592b	2022-12-26T14:30:52Z	d1e46908-3e9d-48be-89d4-94c8ed234405	9c997063-c655-4e2c-a9e7-6b04ecd937fa	6	1	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	1f607538-d9e3-422c-b0e8-57b9545883e6	2022-12-26T14:32:17Z	35fe738c-5c48-4779-bd0e-62c3ae3e7ad8	d85576b0-e0e4-49b6-832d-06bb5146f267	3	1	1	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	ac3d45a1-6721-48ab-a8de-9ab127039949	2022-12-26T14:33:11Z	35fe738c-5c48-4779-bd0e-62c3ae3e7ad8	9c997063-c655-4e2c-a9e7-6b04ecd937fa	6	0	1	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	431643ad-8bd1-42bd-8a51-dbdb9ed2ca1b	2022-12-26T14:35:00Z	9c997063-c655-4e2c-a9e7-6b04ecd937fa	51f3dbb5-1473-4863-be13-8e7c92c94ceb	6	1	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	f492259f-fa16-42b2-abbc-d1d1644ca594	2022-12-26T14:36:36Z	e3c3d9ac-eb5e-414b-bc7a-aa2fcb24360f	d7b62872-2025-485f-889f-c9e0f0a81e70	3	1	1	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	1828089d-6d54-412d-bb61-7453bbdfe4f7	2022-12-26T14:36:56Z	51f3dbb5-1473-4863-be13-8e7c92c94ceb	d7b62872-2025-485f-889f-c9e0f0a81e70	6	1	0	1	TRUE
5394ab33-be0a-41f4-91a3-b5399daad2f9	20581	2ebadb96-d1fb-4b97-922c-06e1bfee6c96	2022-12-26T14:37:46Z	d7b62872-2025-485f-889f-c9e0f0a81e70	9c997063-c655-4e2c-a9e7-6b04ecd937fa	6	1	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	583fdeea-0425-4343-ad39-efd10fd8cb07	2022-12-26T09:23:31Z	e328b992-4e39-4d24-9f7a-605f494613b6	2cd73320-20c1-47b1-992c-b2feea598610	3	1	1	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	9ffa756f-ce30-4681-a5b4-deb79a777e2e	2022-12-26T09:23:35Z	e328b992-4e39-4d24-9f7a-605f494613b6	bca170bc-a646-41d2-960a-1172e2591a0f	6	1	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	b02032a5-28a7-4c7f-b744-800e8c2bbac2	2022-12-26T09:24:03Z	2cd73320-20c1-47b1-992c-b2feea598610	bca170bc-a646-41d2-960a-1172e2591a0f	9	1	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	035ee4a0-6c90-435a-831b-a74d423dbd13	2022-12-26T09:25:08Z	d1b99737-aacb-4479-85e4-30516921e888	bca170bc-a646-41d2-960a-1172e2591a0f	3	1	1	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	9f637a06-ef35-4db5-ad7d-6ff9cf224ff0	2022-12-26T09:26:10Z	b89e7776-35c8-4a31-bf7a-7989c63e3ad5	bca170bc-a646-41d2-960a-1172e2591a0f	9	1	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	b099f6f8-2238-4f16-abec-827575b64962	2022-12-26T09:26:37Z	f72ab1e8-b870-4854-8a9c-b2cb12e709ae	bca170bc-a646-41d2-960a-1172e2591a0f	9	1	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	ad98663e-40c5-4f06-a3b2-db95f65b4d76	2022-12-26T09:27:57Z	cbfb13cc-b8ba-4c34-b8c9-e92cd47df3a7	bca170bc-a646-41d2-960a-1172e2591a0f	9	1	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	c8fcc7d7-3cab-4448-bee8-4e7add1ca26c	2022-12-26T09:29:27Z	bdde01cb-150a-42d2-a232-9b329ed05c02	bca170bc-a646-41d2-960a-1172e2591a0f	3	0	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	d2b987cc-b9a4-40e7-8e18-35e34f24019b	2022-12-26T09:30:03Z	63756779-4d1e-4b8b-ae9f-7ce918462bcf	bca170bc-a646-41d2-960a-1172e2591a0f	6	1	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	7820ae15-bf8f-446f-8ee6-47b7e3e94e23	2022-12-26T09:30:56Z	bca170bc-a646-41d2-960a-1172e2591a0f	51724f12-5fcf-44c6-8bf2-bcd0a120dc81	6	0	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	7b736770-bb97-43ef-b489-c6b66e25e981	2022-12-26T09:31:35Z	bca170bc-a646-41d2-960a-1172e2591a0f	a96a7f84-1f7c-4ed5-9ca8-2bf7d2392539	6	0	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	e628ca4b-6255-4aab-876b-644b400dc73d	2022-12-26T09:34:34Z	bdde01cb-150a-42d2-a232-9b329ed05c02	c22c6904-b099-4eb4-b778-6ac2b8d13de9	6	0	1	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	cfbb58b8-c989-4ec6-b523-64a14b32f664	2022-12-26T09:34:49Z	c22c6904-b099-4eb4-b778-6ac2b8d13de9	bca170bc-a646-41d2-960a-1172e2591a0f	6	0	0	1	TRUE
1d5ba8f7-854a-4fdf-8d61-405ea8efd02e	20893	3bb2b700-ac95-4013-858e-59333247a813	2022-12-26T09:36:51Z	0757f53f-9c88-4859-96cc-d7793e6a7316	bca170bc-a646-41d2-960a-1172e2591a0f	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	e7289756-aac8-4c76-ae0e-50dffe46e1a9	2022-12-26T09:06:11Z	35b082e5-2c77-4a4d-84cf-ef50a828a83e	2be21d99-41ca-4d88-a801-584d2617e7bf	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	77c5cbc7-61f9-4ace-b090-deac38a12893	2022-12-26T09:07:27Z	0f215483-1f02-461e-9325-12134cc3317e	0cc1acc2-142f-4c39-9d66-4676431e66b4	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	06f8238b-f437-4bc7-bb05-b2b1434988fe	2022-12-26T09:10:44Z	233b8466-ef06-4af8-9059-bd0d60e9d4f3	2be21d99-41ca-4d88-a801-584d2617e7bf	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	1adeb6d1-ef65-4491-a121-7187f1b8629e	2022-12-26T09:11:03Z	2fce53e2-8ef7-42e5-bc84-526f71218dab	2be21d99-41ca-4d88-a801-584d2617e7bf	3	1	1	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	756a9572-9cba-47b8-920b-2957178e7a1e	2022-12-26T09:11:20Z	2be21d99-41ca-4d88-a801-584d2617e7bf	b4a755f0-5d65-48c0-a7ad-848027b76eb9	9	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	c26efd57-080e-4331-ba62-41a86444d213	2022-12-26T09:11:38Z	0cc1acc2-142f-4c39-9d66-4676431e66b4	b4a755f0-5d65-48c0-a7ad-848027b76eb9	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	6ee5f38a-a6d7-41ca-a9eb-2d593f58234b	2022-12-26T09:16:01Z	04b4859d-b923-40e3-92af-f50a0dec1dcd	b4a755f0-5d65-48c0-a7ad-848027b76eb9	9	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	8071e7d2-3646-463f-b040-0a3fb6c241ce	2022-12-26T09:16:08Z	c1125f4b-fd38-4bab-99e5-4c69d52d0ff5	b4a755f0-5d65-48c0-a7ad-848027b76eb9	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	bbfc9765-1893-4314-a909-a01a0ca7717e	2022-12-26T09:16:16Z	ebe385ef-3a40-42ae-95f0-0e83d3c247d1	b4a755f0-5d65-48c0-a7ad-848027b76eb9	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	6c84ed1e-890f-4db9-a815-fd899b3e1379	2022-12-26T09:18:36Z	5e090f5c-f3b5-4caf-9d1f-f9de8bf12276	ebe385ef-3a40-42ae-95f0-0e83d3c247d1	3	1	1	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	3e37bb17-5e83-4021-88a9-85e8917b71b8	2022-12-26T09:19:16Z	816d8eb6-fdb6-40e1-9f27-f194843f7bb3	04b4859d-b923-40e3-92af-f50a0dec1dcd	6	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	9e8759fc-73e2-4bf0-836b-6da67cfd2459	2022-12-26T09:20:33Z	c1125f4b-fd38-4bab-99e5-4c69d52d0ff5	ebe385ef-3a40-42ae-95f0-0e83d3c247d1	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	093d4211-dcfa-4581-bc6a-55b20065118a	2022-12-26T09:20:57Z	04b4859d-b923-40e3-92af-f50a0dec1dcd	c1125f4b-fd38-4bab-99e5-4c69d52d0ff5	3	1	1	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	0169567e-7aad-425b-8200-449ee34defcb	2022-12-26T09:22:58Z	99c808f3-28b3-4ecb-879e-0651cab96e8e	0cc1acc2-142f-4c39-9d66-4676431e66b4	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	37f28e92-d00f-47c1-94fc-d5ac24562138	2022-12-26T09:23:07Z	7456004f-c804-4436-9bf6-608a101a8314	99c808f3-28b3-4ecb-879e-0651cab96e8e	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	aafb1b56-e7eb-4e5b-8837-d30c39ce8b2e	2022-12-26T09:23:41Z	acd321d5-8dc7-4c26-89ff-b9c922a764f5	0cc1acc2-142f-4c39-9d66-4676431e66b4	3	1	0	1	TRUE
5878c1bf-2839-4385-8cbd-5e5f7e365ba4	20692	4aacb1df-a8d8-44a4-9003-094760518117	2022-12-26T09:25:26Z	a348654f-7cc0-4484-b494-7b8f545128c7	2fce53e2-8ef7-42e5-bc84-526f71218dab	3	1	0	1	TRUE
